index,Table_Id,City,Summary_Level,Place_Fips,Geo_Id,State,State_Fips,Total_Population
14558,114559,Philadelphia,160,56960,16000US2856960,MS,28,7433
14559,114560,Picayune,160,57160,16000US2857160,MS,28,10784
14560,114561,Pickens,160,57200,16000US2857200,MS,28,818
14561,114562,Pittsboro village,160,58360,16000US2858360,MS,28,188
14562,114563,Plantersville,160,58440,16000US2858440,MS,28,1010
14563,114564,Polkville,160,58960,16000US2858960,MS,28,820
14564,114565,Pontotoc,160,59160,16000US2859160,MS,28,5808
14565,114566,Pope village,160,59240,16000US2859240,MS,28,231
14566,114567,Poplarville,160,59480,16000US2859480,MS,28,2919
14567,114568,Port Gibson,160,59560,16000US2859560,MS,28,1607
14568,114569,Potts Camp,160,59720,16000US2859720,MS,28,525
14569,114570,Prentiss,160,59920,16000US2859920,MS,28,1193
14570,114571,Puckett village,160,60360,16000US2860360,MS,28,350
14571,114572,Purvis,160,60480,16000US2860480,MS,28,2160
14572,114573,Quitman,160,60720,16000US2860720,MS,28,2147
14573,114574,Raleigh,160,60840,16000US2860840,MS,28,1454
14574,114575,Rawls Springs,160,61080,16000US2861080,MS,28,1214
14575,114576,Raymond,160,61160,16000US2861160,MS,28,1995
14576,114577,Redwater,160,61400,16000US2861400,MS,28,603
14577,114578,Renova,160,61890,16000US2861890,MS,28,820
14578,114579,Richland,160,62400,16000US2862400,MS,28,7055
14579,114580,Richton,160,62480,16000US2862480,MS,28,928
14580,114581,Ridgeland,160,62520,16000US2862520,MS,28,24276
14581,114582,Rienzi,160,62560,16000US2862560,MS,28,343
14582,114583,Ripley,160,62600,16000US2862600,MS,28,5350
14583,114584,Robinhood,160,62900,16000US2862900,MS,28,1443
14584,114585,Rolling Fork,160,63560,16000US2863560,MS,28,2491
14585,114586,Rosedale,160,63720,16000US2863720,MS,28,1743
14586,114587,Roxie,160,64080,16000US2864080,MS,28,551
14587,114588,Ruleville,160,64200,16000US2864200,MS,28,2877
14588,114589,St. Martin,160,64680,16000US2864680,MS,28,7728
14589,114590,Sallis,160,64800,16000US2864800,MS,28,147
14590,114591,Saltillo,160,64840,16000US2864840,MS,28,4958
14591,114592,Sandersville,160,64920,16000US2864920,MS,28,685
14592,114593,Sardis,160,65560,16000US2865560,MS,28,1953
14593,114594,Satartia village,160,65680,16000US2865680,MS,28,11
14594,114595,Saucier,160,65720,16000US2865720,MS,28,1060
14595,114596,Schlater,160,66080,16000US2866080,MS,28,374
14596,114597,Scooba,160,66160,16000US2866160,MS,28,1052
14597,114598,Sebastopol,160,66280,16000US2866280,MS,28,314
14598,114599,Seminary,160,66400,16000US2866400,MS,28,447
14599,114600,Senatobia,160,66440,16000US2866440,MS,28,8017
14600,114601,Shannon,160,66720,16000US2866720,MS,28,1780
14601,114602,Sharon,160,66840,16000US2866840,MS,28,1306
14602,114603,Shaw,160,67000,16000US2867000,MS,28,1672
14603,114604,Shelby,160,67040,16000US2867040,MS,28,2381
14604,114605,Sherman,160,67200,16000US2867200,MS,28,784
14605,114606,Shubuta,160,67520,16000US2867520,MS,28,342
14606,114607,Shuqualak,160,67640,16000US2867640,MS,28,453
14607,114608,Sidon,160,67840,16000US2867840,MS,28,489
14608,114609,Silver City,160,67920,16000US2867920,MS,28,343
14609,114610,Silver Creek,160,67960,16000US2867960,MS,28,206
14610,114611,Slate Springs village,160,68320,16000US2868320,MS,28,101
14611,114612,Sledge,160,68400,16000US2868400,MS,28,476
14612,114613,Smithville,160,68720,16000US2868720,MS,28,695
14613,114614,Snow Lake Shores,160,68960,16000US2868960,MS,28,354
14614,114615,Soso,160,69160,16000US2869160,MS,28,472
14615,114616,Southaven,160,69280,16000US2869280,MS,28,51090
14616,114617,Standing Pine,160,70120,16000US2870120,MS,28,363
14617,114618,Starkville,160,70240,16000US2870240,MS,28,24754
14618,114619,State Line,160,70320,16000US2870320,MS,28,677
14619,114620,Stonewall,160,70760,16000US2870760,MS,28,1315
14620,114621,Sturgis,160,71320,16000US2871320,MS,28,438
14621,114622,Summit,160,71480,16000US2871480,MS,28,2307
14622,114623,Sumner,160,71520,16000US2871520,MS,28,252
14623,114624,Sumrall,160,71560,16000US2871560,MS,28,1714
14624,114625,Sunflower,160,71600,16000US2871600,MS,28,1047
14625,114626,Sylvarena village,160,72040,16000US2872040,MS,28,101
14626,114627,Taylor village,160,72360,16000US2872360,MS,28,304
14627,114628,Taylorsville,160,72400,16000US2872400,MS,28,1348
14628,114629,Tchula,160,72440,16000US2872440,MS,28,1885
14629,114630,Terry,160,72680,16000US2872680,MS,28,1477
14630,114631,Thaxton,160,72760,16000US2872760,MS,28,996
14631,114632,Tillatoba,160,73440,16000US2873440,MS,28,264
14632,114633,Tishomingo,160,73720,16000US2873720,MS,28,489
14633,114634,Toccopola,160,73760,16000US2873760,MS,28,219
14634,114635,Toomsuba,160,73880,16000US2873880,MS,28,1180
14635,114636,Tremont,160,74400,16000US2874400,MS,28,477
14636,114637,Tucker,160,74675,16000US2874675,MS,28,497
14637,114638,Tunica,160,74760,16000US2874760,MS,28,1233
14638,114639,Tunica Resorts,160,74820,16000US2874820,MS,28,1514
14639,114640,Tupelo,160,74840,16000US2874840,MS,28,35561
14640,114641,Tutwiler,160,75040,16000US2875040,MS,28,3516
14641,114642,Tylertown,160,75160,16000US2875160,MS,28,1641
14642,114643,Union,160,75360,16000US2875360,MS,28,1826
14643,114644,University,160,75520,16000US2875520,MS,28,4619
14644,114645,Utica,160,75760,16000US2875760,MS,28,830
14645,114646,Vaiden,160,75880,16000US2875880,MS,28,802
14646,114647,Vancleave,160,76200,16000US2876200,MS,28,5783
14647,114648,Vardaman,160,76320,16000US2876320,MS,28,1316
14648,114649,Verona,160,76560,16000US2876560,MS,28,3062
14649,114650,Vicksburg,160,76720,16000US2876720,MS,28,23439
14650,114651,Wade,160,77080,16000US2877080,MS,28,887
14651,114652,Walls,160,77400,16000US2877400,MS,28,1247
14652,114653,Walnut,160,77480,16000US2877480,MS,28,827
14653,114654,Walnut Grove,160,77520,16000US2877520,MS,28,913
14654,114655,Walthall village,160,77640,16000US2877640,MS,28,133
14655,114656,Water Valley,160,78000,16000US2878000,MS,28,3344
14656,114657,Waveland,160,78200,16000US2878200,MS,28,6449
14657,114658,Waynesboro,160,78360,16000US2878360,MS,28,4974
14658,114659,Webb,160,78480,16000US2878480,MS,28,250
14659,114660,Weir,160,78520,16000US2878520,MS,28,507
14660,114661,Wesson,160,78640,16000US2878640,MS,28,2134
14661,114662,West,160,78680,16000US2878680,MS,28,177
14662,114663,West Hattiesburg,160,78890,16000US2878890,MS,28,6674
14663,114664,West Point,160,79120,16000US2879120,MS,28,11122
14664,114665,White Oak,160,79620,16000US2879620,MS,28,660
14665,114666,Wiggins,160,80160,16000US2880160,MS,28,4487
14666,114667,Winona,160,80760,16000US2880760,MS,28,4704
14667,114668,Winstonville,160,80800,16000US2880800,MS,28,223
14668,114669,Woodland village,160,81000,16000US2881000,MS,28,170
14669,114670,Woodville,160,81120,16000US2881120,MS,28,1245
14670,114671,Yazoo City,160,81520,16000US2881520,MS,28,11421
14671,114672,Abbeville,160,100,16000US2800100,MS,28,447
14672,114673,Aberdeen,160,180,16000US2800180,MS,28,5466
14673,114674,Ackerman,160,300,16000US2800300,MS,28,1861
14674,114675,Alcorn State University,160,680,16000US2800680,MS,28,774
14675,114676,Algoma,160,820,16000US2800820,MS,28,677
14676,114677,Alligator,160,940,16000US2800940,MS,28,328
14677,114678,Birney,160,6925,16000US3006925,MT,30,92
14678,114679,Black Eagle,160,7150,16000US3007150,MT,30,1151
14679,114680,Boneau,160,8162,16000US3008162,MT,30,364
14680,114681,Bonner-West Riverside,160,8462,16000US3008462,MT,30,1600
14681,114682,Boulder,160,8575,16000US3008575,MT,30,1287
14682,114683,Box Elder,160,8725,16000US3008725,MT,30,83
14683,114684,Boyd,160,8800,16000US3008800,MT,30,20
14684,114685,Bozeman,160,8950,16000US3008950,MT,30,40319
14685,114686,Brady,160,9250,16000US3009250,MT,30,174
14686,114687,Bridger,160,9475,16000US3009475,MT,30,894
14687,114688,Bridger,160,9500,16000US3009500,MT,30,11
14688,114689,Broadus,160,9700,16000US3009700,MT,30,477
14689,114690,Broadview,160,9775,16000US3009775,MT,30,163
14690,114691,Brockton,160,10000,16000US3010000,MT,30,173
14691,114692,Browning,160,10375,16000US3010375,MT,30,1108
14692,114693,Busby,160,11200,16000US3011200,MT,30,690
14693,114694,Butte-Silver Bow (balance),160,11397,16000US3011397,MT,30,33671
14694,114695,Bynum,160,11500,16000US3011500,MT,30,39
14695,114696,Camas,160,11800,16000US3011800,MT,30,37
14696,114697,Camp Three,160,11995,16000US3011995,MT,30,101
14697,114698,Cardwell,160,12400,16000US3012400,MT,30,40
14698,114699,Carlton,160,12435,16000US3012435,MT,30,647
14699,114700,Carter,160,12625,16000US3012625,MT,30,77
14700,114701,Cascade,160,12775,16000US3012775,MT,30,648
14701,114702,Charlo,160,13900,16000US3013900,MT,30,386
14702,114703,Charlos Heights,160,13975,16000US3013975,MT,30,148
14703,114704,Chester,160,14200,16000US3014200,MT,30,884
14704,114705,Chinook,160,14575,16000US3014575,MT,30,1058
14705,114706,Choteau,160,14650,16000US3014650,MT,30,1685
14706,114707,Churchill,160,14875,16000US3014875,MT,30,997
14707,114708,Circle,160,14950,16000US3014950,MT,30,607
14708,114709,Clancy,160,15100,16000US3015100,MT,30,1563
14709,114710,Clinton,160,15475,16000US3015475,MT,30,1127
14710,114711,Clyde Park,160,15550,16000US3015550,MT,30,230
14711,114712,Colstrip,160,16525,16000US3016525,MT,30,2289
14712,114713,Columbia Falls,160,16600,16000US3016600,MT,30,4856
14713,114714,Columbus,160,16825,16000US3016825,MT,30,2181
14714,114715,Condon,160,17050,16000US3017050,MT,30,431
14715,114716,Conner,160,17200,16000US3017200,MT,30,90
14716,114717,Conrad,160,17275,16000US3017275,MT,30,2604
14717,114718,Cooke City,160,17350,16000US3017350,MT,30,35
14718,114719,Coram,160,17500,16000US3017500,MT,30,585
14719,114720,Corvallis,160,17725,16000US3017725,MT,30,1047
14720,114721,Corwin Springs,160,17800,16000US3017800,MT,30,106
14721,114722,Craig,160,18025,16000US3018025,MT,30,31
14722,114723,Crane,160,18100,16000US3018100,MT,30,197
14723,114724,Crow Agency,160,18250,16000US3018250,MT,30,1890
14724,114725,Culbertson,160,18475,16000US3018475,MT,30,826
14725,114726,Custer,160,18700,16000US3018700,MT,30,146
14726,114727,Cut Bank,160,18775,16000US3018775,MT,30,2985
14727,114728,Darby,160,19300,16000US3019300,MT,30,673
14728,114729,Dayton,160,19525,16000US3019525,MT,30,89
14729,114730,De Borgia,160,19675,16000US3019675,MT,30,0
14730,114731,Deer Lodge,160,19825,16000US3019825,MT,30,3056
14731,114732,Denton,160,20425,16000US3020425,MT,30,246
14732,114733,Dillon,160,20800,16000US3020800,MT,30,4193
14733,114734,Dixon,160,20950,16000US3020950,MT,30,224
14734,114735,Dodson,160,21025,16000US3021025,MT,30,166
14735,114736,Drummond,160,21850,16000US3021850,MT,30,377
14736,114737,Dupuyer,160,22450,16000US3022450,MT,30,87
14737,114738,Dutton,160,22600,16000US3022600,MT,30,326
14738,114739,East Glacier Park Village,160,22985,16000US3022985,MT,30,486
14739,114740,East Helena,160,23125,16000US3023125,MT,30,2306
14740,114741,East Missoula,160,23200,16000US3023200,MT,30,2359
14741,114742,Edgar,160,23500,16000US3023500,MT,30,134
14742,114743,Ekalaka,160,23650,16000US3023650,MT,30,297
14743,114744,Elkhorn,160,23865,16000US3023865,MT,30,18
14744,114745,Elliston,160,23950,16000US3023950,MT,30,286
14745,114746,Elmo,160,24100,16000US3024100,MT,30,195
14746,114747,Emigrant,160,24325,16000US3024325,MT,30,358
14747,114748,Ennis,160,24475,16000US3024475,MT,30,864
14748,114749,Eureka,160,24850,16000US3024850,MT,30,1254
14749,114750,Evaro,160,25000,16000US3025000,MT,30,339
14750,114751,Evergreen,160,25075,16000US3025075,MT,30,6955
14751,114752,Fairfield,160,25225,16000US3025225,MT,30,749
14752,114753,Fairview,160,25300,16000US3025300,MT,30,792
14753,114754,Fallon,160,25375,16000US3025375,MT,30,149
14754,114755,Finley Point,160,26226,16000US3026226,MT,30,688
14755,114756,Flaxville,160,26800,16000US3026800,MT,30,95
14756,114757,Florence,160,26950,16000US3026950,MT,30,644
14757,114758,Forest Hill Village,160,27595,16000US3027595,MT,30,210
14758,114759,Forsyth,160,27700,16000US3027700,MT,30,1874
14759,114760,Fort Belknap Agency,160,27850,16000US3027850,MT,30,1300
14760,114761,Fort Benton,160,28000,16000US3028000,MT,30,1349
14761,114762,Fortine,160,28150,16000US3028150,MT,30,465
14762,114763,Fort Peck,160,28450,16000US3028450,MT,30,197
14763,114764,Fort Shaw,160,28600,16000US3028600,MT,30,161
14764,114765,Fort Smith,160,28650,16000US3028650,MT,30,37
14765,114766,Four Corners,160,28862,16000US3028862,MT,30,3406
14766,114767,Fox Lake,160,29087,16000US3029087,MT,30,100
14767,114768,Frazer,160,29275,16000US3029275,MT,30,244
14768,114769,Frenchtown,160,29350,16000US3029350,MT,30,1657
14769,114770,Froid,160,29500,16000US3029500,MT,30,148
14770,114771,Fromberg,160,29575,16000US3029575,MT,30,388
14771,114772,Gallatin Gateway,160,29875,16000US3029875,MT,30,933
14772,114773,Gallatin River Ranch,160,29885,16000US3029885,MT,30,74
14773,114774,Gardiner,160,29950,16000US3029950,MT,30,1099
14774,114775,Garrison,160,30175,16000US3030175,MT,30,57
14775,114776,Geraldine,160,30400,16000US3030400,MT,30,259
14776,114777,Geyser,160,30550,16000US3030550,MT,30,96
14777,114778,Gibson Flats,160,30625,16000US3030625,MT,30,162
14778,114779,Gildford,160,30700,16000US3030700,MT,30,76
14779,114780,Glasgow,160,31075,16000US3031075,MT,30,3376
14780,114781,Glendive,160,31450,16000US3031450,MT,30,5284
14781,114782,Grass Range,160,32575,16000US3032575,MT,30,115
14782,114783,Great Falls,160,32800,16000US3032800,MT,30,59563
14783,114784,Greycliff,160,33250,16000US3033250,MT,30,68
14784,114785,Hamilton,160,33775,16000US3033775,MT,30,4501
14785,114786,Happys Inn,160,34110,16000US3034110,MT,30,70
14786,114787,Hardin,160,34225,16000US3034225,MT,30,3754
14787,114788,Harlem,160,34375,16000US3034375,MT,30,865
14788,114789,Harlowton,160,34450,16000US3034450,MT,30,899
14789,114790,Harrison,160,34525,16000US3034525,MT,30,237
14790,114791,Havre,160,35050,16000US3035050,MT,30,9790
14791,114792,Havre North,160,35125,16000US3035125,MT,30,714
14792,114793,Hays,160,35275,16000US3035275,MT,30,1088
14793,114794,Heart Butte,160,35350,16000US3035350,MT,30,567
14794,114795,Hebgen Lake Estates,160,35435,16000US3035435,MT,30,148
14795,114796,Helena,160,35600,16000US3035600,MT,30,29600
14796,114797,Helena Flats,160,35622,16000US3035622,MT,30,916
14797,114798,Helena Valley Northeast,160,35628,16000US3035628,MT,30,3238
14798,114799,Helena Valley Northwest,160,35631,16000US3035631,MT,30,3990
14799,114800,Helena Valley Southeast,160,35634,16000US3035634,MT,30,7383
14800,114801,Helena Valley West Central,160,35637,16000US3035637,MT,30,8564
14801,114802,Helena West Side,160,35640,16000US3035640,MT,30,1365
14802,114803,Heron,160,35875,16000US3035875,MT,30,222
14803,114804,Herron,160,35912,16000US3035912,MT,30,35
14804,114805,Highwood,160,36250,16000US3036250,MT,30,224
14805,114806,Hingham,160,36400,16000US3036400,MT,30,108
14806,114807,Hinsdale,160,36475,16000US3036475,MT,30,167
14807,114808,Hobson,160,36700,16000US3036700,MT,30,264
14808,114809,Hot Springs,160,37825,16000US3037825,MT,30,544
14809,114810,Hungry Horse,160,38125,16000US3038125,MT,30,757
14810,114811,Huntley,160,38200,16000US3038200,MT,30,504
14811,114812,Huson,160,38275,16000US3038275,MT,30,11
14812,114813,Hysham,160,38350,16000US3038350,MT,30,363
14813,114814,Indian Springs,160,38480,16000US3038480,MT,30,124
14814,114815,Inverness,160,38725,16000US3038725,MT,30,104
14815,114816,Ismay,160,38950,16000US3038950,MT,30,18
14816,114817,Jardine,160,39175,16000US3039175,MT,30,22
14817,114818,Jefferson City,160,39400,16000US3039400,MT,30,715
14818,114819,Jette,160,39627,16000US3039627,MT,30,211
14819,114820,Joliet,160,39700,16000US3039700,MT,30,532
14820,114821,Joplin,160,39775,16000US3039775,MT,30,220
14821,114822,Jordan,160,39925,16000US3039925,MT,30,332
14822,114823,Judith Gap,160,40000,16000US3040000,MT,30,86
14823,114824,Kalispell,160,40075,16000US3040075,MT,30,21142
14824,114825,Kerr,160,40355,16000US3040355,MT,30,164
14825,114826,Kevin,160,40525,16000US3040525,MT,30,110
14826,114827,Kicking Horse,160,40580,16000US3040580,MT,30,167
14827,114828,Kila,160,40675,16000US3040675,MT,30,387
14828,114829,King Arthur Park,160,40685,16000US3040685,MT,30,1009
14829,114830,Kings Point,160,40725,16000US3040725,MT,30,122
14830,114831,Klein,160,41050,16000US3041050,MT,30,248
14831,114832,Kremlin,160,41725,16000US3041725,MT,30,76
14832,114833,Lake Mary Ronan,160,41910,16000US3041910,MT,30,86
14833,114834,Lakeside,160,41950,16000US3041950,MT,30,2918
14834,114835,Lame Deer,160,42250,16000US3042250,MT,30,2106
14835,114836,Laurel,160,42700,16000US3042700,MT,30,6933
14836,114837,Lavina,160,42850,16000US3042850,MT,30,194
14837,114838,Lewistown,160,43375,16000US3043375,MT,30,5883
14838,114839,Lewistown Heights,160,43400,16000US3043400,MT,30,736
14839,114840,Libby,160,43450,16000US3043450,MT,30,2671
14840,114841,Lima,160,43525,16000US3043525,MT,30,185
14841,114842,Lincoln,160,43675,16000US3043675,MT,30,829
14842,114843,Lindisfarne,160,43710,16000US3043710,MT,30,283
14843,114844,Little Bitterroot Lake,160,43830,16000US3043830,MT,30,207
14844,114845,Little Browning,160,43835,16000US3043835,MT,30,277
14845,114846,Livingston,160,43975,16000US3043975,MT,30,7136
14846,114847,Lockwood,160,44200,16000US3044200,MT,30,7437
14847,114848,Lodge Grass,160,44275,16000US3044275,MT,30,325
14848,114849,Lodge Pole,160,44350,16000US3044350,MT,30,274
14849,114850,Logan,160,44500,16000US3044500,MT,30,41
14850,114851,Lolo,160,44650,16000US3044650,MT,30,4125
14851,114852,Loma,160,44800,16000US3044800,MT,30,36
14852,114853,Lonepine,160,44950,16000US3044950,MT,30,164
14853,114854,Malmstrom AFB,160,47275,16000US3047275,MT,30,3651
14854,114855,Malta,160,47425,16000US3047425,MT,30,1867
14855,114856,Manhattan,160,47575,16000US3047575,MT,30,1191
14856,114857,Marion,160,47875,16000US3047875,MT,30,852
14857,114858,Martin City,160,48100,16000US3048100,MT,30,380
14858,114859,Martinsdale,160,48175,16000US3048175,MT,30,81
14859,114860,Marysville,160,48250,16000US3048250,MT,30,95
14860,114861,Maxville,160,48625,16000US3048625,MT,30,109
14861,114862,Medicine Lake,160,48775,16000US3048775,MT,30,314
14862,114863,Melstone,160,49000,16000US3049000,MT,30,82
14863,114864,Midvale,160,49400,16000US3049400,MT,30,330
14864,114865,Miles City,160,49525,16000US3049525,MT,30,8627
14865,114866,Missoula,160,50200,16000US3050200,MT,30,69190
14866,114867,Montana City,160,51175,16000US3051175,MT,30,2793
14867,114868,Moore,160,51550,16000US3051550,MT,30,177
14868,114869,Muddy,160,52315,16000US3052315,MT,30,616
14869,114870,Musselshell,160,52600,16000US3052600,MT,30,65
14870,114871,Nashua,160,52900,16000US3052900,MT,30,305
14871,114872,Neihart,160,53200,16000US3053200,MT,30,36
14872,114873,Niarada,160,53725,16000US3053725,MT,30,11
14873,114874,North Browning,160,54510,16000US3054510,MT,30,2444
14874,114875,Noxon,160,54925,16000US3054925,MT,30,257
14875,114876,Old Agency,160,55260,16000US3055260,MT,30,117
14876,114877,Olney,160,55450,16000US3055450,MT,30,201
14877,114878,Opheim,160,55525,16000US3055525,MT,30,76
14878,114879,Orchard Homes,160,55675,16000US3055675,MT,30,5576
14879,114880,Outlook,160,56050,16000US3056050,MT,30,79
14880,114881,Ovando,160,56125,16000US3056125,MT,30,81
14881,114882,Pablo,160,56350,16000US3056350,MT,30,2725
14882,114883,Paradise,160,56425,16000US3056425,MT,30,204
14883,114884,Park City,160,56575,16000US3056575,MT,30,1014
14884,114885,Parker School,160,56650,16000US3056650,MT,30,606
14885,114886,Philipsburg,160,57175,16000US3057175,MT,30,666
14886,114887,Piltzville,160,57475,16000US3057475,MT,30,408
14887,114888,Pinesdale,160,57700,16000US3057700,MT,30,985
14888,114889,Pioneer Junction,160,57950,16000US3057950,MT,30,794
14889,114890,Plains,160,58150,16000US3058150,MT,30,758
14890,114891,Plentywood,160,58375,16000US3058375,MT,30,1891
14891,114892,Plevna,160,58450,16000US3058450,MT,30,142
14892,114893,Polson,160,58750,16000US3058750,MT,30,4643
14893,114894,Ponderosa Pines,160,58840,16000US3058840,MT,30,464
14894,114895,Pony,160,58900,16000US3058900,MT,30,154
14895,114896,Poplar,160,58975,16000US3058975,MT,30,830
14896,114897,Power,160,59500,16000US3059500,MT,30,172
14897,114898,Pray,160,59725,16000US3059725,MT,30,599
14898,114899,Pryor,160,59950,16000US3059950,MT,30,630
14899,114900,Rader Creek,160,60450,16000US3060450,MT,30,195
14900,114901,Radersburg,160,60475,16000US3060475,MT,30,208
14901,114902,Ravalli,160,61075,16000US3061075,MT,30,61
14902,114903,Red Lodge,160,61525,16000US3061525,MT,30,2236
14903,114904,Reed Point,160,61900,16000US3061900,MT,30,232
14904,114905,Reserve,160,62125,16000US3062125,MT,30,32
14905,114906,Rexford,160,62200,16000US3062200,MT,30,89
14906,114907,Richey,160,62275,16000US3062275,MT,30,165
14907,114908,Riverbend,160,63042,16000US3063042,MT,30,420
14908,114909,Roberts,160,63400,16000US3063400,MT,30,301
14909,114910,Rocky Boy's Agency,160,63900,16000US3063900,MT,30,474
14910,114911,Rocky Boy West,160,63928,16000US3063928,MT,30,975
14911,114912,Rocky Point,160,63940,16000US3063940,MT,30,91
14912,114913,Rollins,160,64075,16000US3064075,MT,30,284
14913,114914,Ronan,160,64150,16000US3064150,MT,30,1858
14914,114915,Roscoe,160,64300,16000US3064300,MT,30,53
14915,114916,Rosebud,160,64375,16000US3064375,MT,30,119
14916,114917,Roundup,160,64525,16000US3064525,MT,30,1900
14917,114918,Roy,160,64675,16000US3064675,MT,30,140
14918,114919,Rudyard,160,64900,16000US3064900,MT,30,201
14919,114920,Ryegate,160,64975,16000US3064975,MT,30,196
14920,114921,Saco,160,65050,16000US3065050,MT,30,202
14921,114922,Saddle Butte,160,65065,16000US3065065,MT,30,175
14922,114923,St. Ignatius,160,65275,16000US3065275,MT,30,850
14923,114924,St. Marie,160,65400,16000US3065400,MT,30,619
14924,114925,St. Pierre,160,65537,16000US3065537,MT,30,498
14925,114926,St. Regis,160,65575,16000US3065575,MT,30,261
14926,114927,St. Xavier,160,65650,16000US3065650,MT,30,4
14927,114928,Sand Coulee,160,65950,16000US3065950,MT,30,245
14928,114929,Sangrey,160,66212,16000US3066212,MT,30,444
14929,114930,Santa Rita,160,66250,16000US3066250,MT,30,89
14930,114931,Savage,160,66550,16000US3066550,MT,30,339
14931,114932,Scobey,160,66925,16000US3066925,MT,30,1129
14932,114933,Sedan,160,67075,16000US3067075,MT,30,121
14933,114934,Seeley Lake,160,67150,16000US3067150,MT,30,1081
14934,114935,Shawmut,160,67225,16000US3067225,MT,30,47
14935,114936,Shelby,160,67450,16000US3067450,MT,30,3272
14936,114937,Shepherd,160,67525,16000US3067525,MT,30,564
14937,114938,Sheridan,160,67600,16000US3067600,MT,30,706
14938,114939,Sidney,160,67900,16000US3067900,MT,30,6216
14939,114940,Silesia,160,68050,16000US3068050,MT,30,111
14940,114941,Silver Gate,160,68425,16000US3068425,MT,30,20
14941,114942,Simms,160,68575,16000US3068575,MT,30,427
14942,114943,Somers,160,69475,16000US3069475,MT,30,1000
14943,114944,South Browning,160,69680,16000US3069680,MT,30,1852
14944,114945,South Glastonbury,160,69713,16000US3069713,MT,30,284
14945,114946,South Hills,160,69725,16000US3069725,MT,30,504
14946,114947,Spokane Creek,160,69900,16000US3069900,MT,30,306
14947,114948,Springdale,160,70150,16000US3070150,MT,30,43
14948,114949,Springhill,160,70375,16000US3070375,MT,30,58
14949,114950,Stanford,160,70675,16000US3070675,MT,30,375
14950,114951,Starr School,160,70825,16000US3070825,MT,30,90
14951,114952,Stevensville,160,71200,16000US3071200,MT,30,2048
14952,114953,Stockett,160,71350,16000US3071350,MT,30,204
14953,114954,Stryker,160,71575,16000US3071575,MT,30,35
14954,114955,Sula,160,71800,16000US3071800,MT,30,70
14955,114956,Sunburst,160,72175,16000US3072175,MT,30,254
14956,114957,Sun Prairie,160,72380,16000US3072380,MT,30,1258
14957,114958,Sun River,160,72475,16000US3072475,MT,30,101
14958,114959,Superior,160,72625,16000US3072625,MT,30,804
14959,114960,Swan Lake,160,72850,16000US3072850,MT,30,114
14960,114961,Sweet Grass,160,73075,16000US3073075,MT,30,85
14961,114962,Sylvanite,160,73165,16000US3073165,MT,30,116
14962,114963,Terry,160,73675,16000US3073675,MT,30,838
14963,114964,The Silos,160,73760,16000US3073760,MT,30,640
14964,114965,Thompson Falls,160,73825,16000US3073825,MT,30,941
14965,114966,Three Forks,160,73975,16000US3073975,MT,30,1888
14966,114967,Toston,160,74500,16000US3074500,MT,30,237
14967,114968,Townsend,160,74575,16000US3074575,MT,30,1970
14968,114969,Trego,160,74725,16000US3074725,MT,30,644
14969,114970,Trout Creek,160,74950,16000US3074950,MT,30,189
14970,114971,Troy,160,75025,16000US3075025,MT,30,710
14971,114972,Turah,160,75175,16000US3075175,MT,30,431
14972,114973,Turner,160,75250,16000US3075250,MT,30,85
14973,114974,Turtle Lake,160,75287,16000US3075287,MT,30,304
14974,114975,Twin Bridges,160,75475,16000US3075475,MT,30,260
14975,114976,Ulm,160,75775,16000US3075775,MT,30,559
14976,114977,Valier,160,76225,16000US3076225,MT,30,577
14977,114978,Vaughn,160,76675,16000US3076675,MT,30,863
14978,114979,Victor,160,76900,16000US3076900,MT,30,829
14979,114980,Virginia City,160,77125,16000US3077125,MT,30,239
14980,114981,Walkerville,160,77650,16000US3077650,MT,30,878
14981,114982,Weeksville,160,78775,16000US3078775,MT,30,79
14982,114983,Westby,160,78925,16000US3078925,MT,30,170
14983,114984,West Glacier,160,79075,16000US3079075,MT,30,311
14984,114985,West Glendive,160,79086,16000US3079086,MT,30,2067
14985,114986,West Havre,160,79098,16000US3079098,MT,30,167
14986,114987,West Kootenai,160,79105,16000US3079105,MT,30,89
14987,114988,West Yellowstone,160,79525,16000US3079525,MT,30,1279
14988,114989,Wheatland,160,79695,16000US3079695,MT,30,447
14989,114990,Whitefish,160,79825,16000US3079825,MT,30,6692
14990,114991,Whitehall,160,79900,16000US3079900,MT,30,926
14991,114992,White Haven,160,79935,16000US3079935,MT,30,602
14992,114993,White Sulphur Springs,160,80050,16000US3080050,MT,30,979
14993,114994,Whitewater,160,80200,16000US3080200,MT,30,43
14994,114995,Wibaux,160,80350,16000US3080350,MT,30,522
14995,114996,Willow Creek,160,80800,16000US3080800,MT,30,180
14996,114997,Wilsall,160,80875,16000US3080875,MT,30,198
14997,114998,Wineglass,160,80975,16000US3080975,MT,30,386
14998,114999,Winifred,160,81025,16000US3081025,MT,30,179
14999,115000,Winnett,160,81100,16000US3081100,MT,30,177
15000,115001,Winston,160,81175,16000US3081175,MT,30,0
15001,115002,Wisdom,160,81250,16000US3081250,MT,30,87
15002,115003,Wolf Point,160,81475,16000US3081475,MT,30,2755
15003,115004,Woods Bay,160,81700,16000US3081700,MT,30,626
15004,115005,Worden,160,81925,16000US3081925,MT,30,749
15005,115006,Wye,160,81980,16000US3081980,MT,30,482
